C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_29_758.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_29_758.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_29_758.jpg, 0, 0.7449051, 0, 5.717072
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_30_036.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_30_036.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_30_036.jpg, -0.836623, 0, 0, 5.286428
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_30_274.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_30_274.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_30_274.jpg, -0.1321248, 0, 0, 5.120339
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_30_503.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_30_503.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_30_503.jpg, 0, 0, 0, 4.995332
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_30_743.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_30_743.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_30_743.jpg, 0, 0, 0, 4.875883
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_30_994.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_30_994.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_30_994.jpg, 0, 0, 0, 4.759392
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_31_270.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_31_270.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_31_270.jpg, -0.8288895, 0, 0, 4.372979
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_31_535.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_31_535.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_31_535.jpg, -0.0328998, 0, 0, 4.180575
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_31_769.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_31_769.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_31_769.jpg, 0, 0, 0, 4.088737
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_32_025.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_32_025.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_32_025.jpg, 0, 0, 0, 3.982924
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_32_273.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_32_273.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_32_273.jpg, 0, 0, 0, 3.88769
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_32_527.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_32_527.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_32_527.jpg, -0.7624167, 0, 0, 3.612442
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_32_761.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_32_761.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_32_761.jpg, -0.05927939, 0, 0, 3.483228
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_33_015.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_33_015.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_33_015.jpg, 0, 0, 0, 3.392782
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_33_260.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_33_260.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_33_260.jpg, -0.7334061, 0, 0, 3.171476
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_33_532.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_33_532.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_33_532.jpg, 0, 0, 0, 3.042418
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_33_808.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_33_808.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_33_808.jpg, 0, 0, 0, 2.95775
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_34_010.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_34_010.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_34_010.jpg, 0, 0, 0, 2.89872
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_34_245.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_34_245.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_34_245.jpg, -0.703878, 0, 0, 2.719014
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_34_494.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_34_494.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_34_494.jpg, 0, 0, 0, 2.616756
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_34_765.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_34_765.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_34_765.jpg, 0, 0, 0, 2.543937
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_34_985.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_34_985.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_34_985.jpg, -0.6621345, 0, 0, 2.403195
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_35_234.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_35_234.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_35_234.jpg, 0, 0, 0, 2.311994
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_35_474.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_35_474.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_35_474.jpg, 0, 0, 0, 2.261296
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_35_737.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_35_737.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_35_737.jpg, 0, 0, 0, 2.198376
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_35_977.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_35_977.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_35_977.jpg, 0, 0, 0, 2.145841
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_36_214.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_36_214.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_36_214.jpg, -0.7145799, 0, 0, 2.013793
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_36_506.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_36_506.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_36_506.jpg, 0, 0, 0, 1.924856
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_36_699.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_36_699.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_36_699.jpg, 0, 0, 0, 1.886454
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_36_948.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_36_948.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_36_948.jpg, 0, 0, 0, 1.841381
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_37_193.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_37_193.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_37_193.jpg, 0, 0, 0, 1.797384
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_37_448.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_37_448.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_37_448.jpg, 0, 0, 0, 1.750905
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_37_700.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_37_700.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_37_700.jpg, 0, 0.7507203, 0, 4.033491
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_37_931.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_37_931.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_37_931.jpg, 0, 0.05415028, 0, 4.112503
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_38_166.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_38_166.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_38_166.jpg, -0.704211, 0, 0, 3.861717
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_38_422.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_38_422.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_38_422.jpg, 0, 0, 0, 3.709639
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_38_663.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_38_663.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_38_663.jpg, 0, 0, 0, 3.620606
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_38_905.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_38_905.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_38_905.jpg, 0, 0, 0, 3.533976
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_39_146.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_39_146.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_39_146.jpg, 0, 0, 0, 3.449491
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_39_387.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_39_387.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_39_387.jpg, 0, 0, 0, 3.367025
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_39_623.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_39_623.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_39_623.jpg, -0.7125282, 0, 0, 3.155579
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_39_907.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_39_907.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_39_907.jpg, 0, 0, 0, 3.023749
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_40_110.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_40_110.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_40_110.jpg, 0, 0, 0, 2.963392
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_40_354.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_40_354.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_40_354.jpg, 0, 0, 0, 2.892554
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_40_594.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_40_594.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_40_594.jpg, 0, 0, 0, 2.817722
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_40_856.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_40_856.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_40_856.jpg, -0.7854776, 0, 0, 2.607317
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_41_141.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_41_141.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_41_141.jpg, 0, 0, 0, 2.489966
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_41_338.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_41_338.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_41_338.jpg, -0.5944281, 0, 0, 2.374302
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_41_603.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_41_603.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_41_603.jpg, -1, 0, 0, 2.222101
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_41_843.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_41_843.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_41_843.jpg, -0.2803825, 0.7196175, 0, 4.208411
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_42_102.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_42_102.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_42_102.jpg, 0, 0, 0, 4.116544
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_42_368.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_42_368.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_42_368.jpg, 0, 0.7834293, 0, 6.422678
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_42_573.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_42_573.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_42_573.jpg, 0, 0.1550019, 0, 6.702993
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_42_820.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_42_820.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_42_820.jpg, 0, 0, 0, 6.538557
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_43_056.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_43_056.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_43_056.jpg, 0, 0, 0, 6.382197
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_43_325.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_43_325.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_43_325.jpg, 0, 0, 0, 6.21702
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_43_549.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_43_549.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_43_549.jpg, 0, 0, 0, 6.080428
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_43_784.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_43_784.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_43_784.jpg, 0, 0, 0, 5.935023
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_44_054.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_44_054.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_44_054.jpg, 0, 0, 0, 5.793096
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_44_259.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_44_259.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_44_259.jpg, -0.6996405, 0, 0, 5.44287
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_44_520.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_44_520.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_44_520.jpg, 0, 0, 0, 5.231717
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_44_811.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_44_811.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_44_811.jpg, 0, 0, 0, 5.086053
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_45_013.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_45_013.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_45_013.jpg, -0.6088059, 0, 0, 4.845874
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_45_286.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_45_286.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_45_286.jpg, 0, 0, 0, 4.664012
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_45_497.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_45_497.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_45_497.jpg, 0, 0, 0, 4.561678
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_45_779.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_45_779.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_45_779.jpg, 0, 0, 0, 4.434679
C:\Users\shrey\Downloads\simulator-windows-64\IMG\center_2021_05_11_11_16_46_020.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\left_2021_05_11_11_16_46_020.jpg, C:\Users\shrey\Downloads\simulator-windows-64\IMG\right_2021_05_11_11_16_46_020.jpg, 0, 0, 0, 4.32864
